trans_id,transaction_total,customer_id,time_of_day
trans2472,6.5,1984,13:36:49
trans2473,11.5,1403,14:22:30
trans2474,13.37,2275,19:36:29
trans2475,7.5,1312,10:45:11
trans2476,15.87,2170,18:05:55
trans2477,22.27,457,09:30:55
trans2478,4.5,757,10:49:38
trans2479,22.869999999999997,2151,13:49:49
trans2480,27.5,816,16:07:39
trans2481,24.77,1345,17:05:57
trans2482,30.619999999999997,743,17:34:25
trans2483,24.0,1362,11:26:17
trans2484,10.25,2440,16:48:49
trans2485,21.24,88,14:30:16
trans2486,16.37,711,09:28:10
trans2487,14.6,303,19:39:08
trans2488,18.5,1915,17:13:14
trans2489,15.5,747,11:03:39
trans2490,18.369999999999997,961,14:54:49
trans2491,17.0,139,12:24:39
trans2492,24.54,99,16:32:44
trans2493,23.04,1673,15:38:25
trans2494,18.64,1491,17:22:31
trans2495,22.96,2151,11:51:14
trans2496,10.0,360,19:08:52
trans2497,12.23,396,11:17:35
trans2498,27.77,1102,13:57:41
trans2499,24.0,739,10:24:11
trans2500,18.5,2388,14:45:05
trans2501,17.0,1462,10:14:01
trans2502,24.5,479,10:33:51
trans2503,26.0,2103,18:10:11
trans2504,17.5,837,17:25:49
trans2505,10.0,1787,17:49:01
trans2506,26.0,256,11:06:16
trans2507,20.25,1329,16:06:59
trans2508,13.87,490,15:14:07
trans2509,17.27,844,13:31:06
trans2510,16.5,730,16:16:27
trans2511,36.5,455,14:25:14
trans2512,27.99,1632,13:56:51
trans2513,28.2,2108,18:18:53
trans2514,18.5,1191,17:25:43
trans2515,20.0,887,18:13:42
trans2516,26.509999999999998,1228,13:55:15
trans2517,17.5,456,18:09:42
trans2518,26.52,2293,17:51:50
trans2519,24.75,122,13:19:30
trans2520,19.0,684,16:57:17
trans2521,25.27,1859,17:56:55
trans2522,23.04,425,14:51:29
trans2523,18.5,428,19:08:38
trans2524,35.0,2396,14:49:05
trans2525,17.5,1529,11:09:05
trans2526,32.62,856,14:21:24
trans2527,24.39,50,13:14:09
trans2528,11.0,2030,15:01:19
trans2529,29.5,1635,09:32:29
trans2530,14.87,2185,16:27:46
trans2531,18.5,1441,09:24:33
trans2532,23.5,1847,19:20:34
trans2533,19.77,212,09:45:02
trans2534,28.27,1489,10:03:51
trans2535,16.5,752,13:14:06
trans2536,10.77,1149,13:37:12
trans2537,17.5,95,13:57:27
trans2538,26.27,1813,15:54:23
trans2539,18.5,172,13:37:28
trans2540,29.509999999999998,1536,11:18:47
trans2541,14.27,1868,09:09:14
trans2542,21.27,838,14:34:43
trans2543,16.369999999999997,193,18:06:58
trans2544,16.6,548,15:23:11
trans2545,24.02,1404,09:54:59
trans2546,21.77,1939,13:49:07
trans2547,17.5,1513,15:05:20
trans2548,22.27,1583,17:10:50
trans2549,26.5,827,18:59:57
trans2550,9.02,263,10:54:50
trans2551,20.0,88,14:55:55
trans2552,31.89,1943,16:36:30
trans2553,15.27,2273,11:57:50
trans2554,13.27,2350,16:06:39
trans2555,18.25,1900,18:49:48
trans2556,21.1,1309,13:47:27
trans2557,27.27,732,11:14:13
trans2558,14.12,2484,19:03:55
trans2559,14.0,1767,14:48:08
trans2560,20.1,819,19:40:39
trans2561,19.35,921,18:48:30
trans2562,25.85,1580,14:26:50
trans2563,25.619999999999997,2206,18:40:26
trans2564,9.5,2289,15:06:16
trans2565,17.619999999999997,1542,09:09:59
trans2566,16.77,944,17:48:44
trans2567,21.77,1506,10:36:49
trans2568,36.14,2064,14:28:51
trans2569,10.02,1875,13:11:28
trans2570,20.73,1651,16:38:33
trans2571,30.73,949,17:22:06
trans2572,10.27,1492,18:32:50
trans2573,26.619999999999997,1205,18:44:19
trans2574,12.0,495,19:19:31
trans2575,31.02,746,10:22:55
trans2576,23.5,310,19:36:33
trans2577,11.1,381,15:08:58
trans2578,36.0,1318,10:38:01
trans2579,10.25,181,09:27:58
trans2580,18.54,960,11:28:56
trans2581,25.119999999999997,932,11:21:43
trans2582,29.0,1123,18:33:20
trans2583,21.27,1949,19:35:18
trans2584,20.5,1181,12:53:28
trans2585,24.39,1628,17:35:44
trans2586,11.0,1828,15:59:59
trans2587,20.39,961,09:56:01
trans2588,18.0,1446,13:32:33
trans2589,26.0,1949,13:53:08
trans2590,25.6,1647,11:00:21
trans2591,25.619999999999997,49,16:54:43
trans2592,26.35,124,19:04:22
trans2593,13.27,167,13:03:25
trans2594,16.5,876,10:00:15
trans2595,14.02,2163,09:56:22
trans2596,12.0,154,17:48:56
trans2597,27.77,1058,10:04:28
trans2598,16.5,545,13:02:54
trans2599,23.14,644,17:22:07
trans2600,13.0,2442,12:12:14
trans2601,15.25,553,18:43:40
trans2602,29.27,504,19:03:22
trans2603,29.25,792,10:35:53
trans2604,28.77,1630,09:46:29
trans2605,16.5,2374,10:35:22
trans2606,13.6,529,18:04:47
trans2607,16.98,276,15:15:13
trans2608,26.0,2256,19:22:25
trans2609,28.27,528,16:00:51
trans2610,21.27,1305,11:45:31
trans2611,13.0,2052,13:43:48
trans2612,16.869999999999997,1442,16:32:11
trans2613,29.73,442,19:59:53
trans2614,22.119999999999997,823,12:58:02
trans2615,29.23,900,15:10:24
trans2616,20.77,1585,19:30:17
trans2617,24.119999999999997,1108,13:22:17
trans2618,18.0,1095,17:54:29
trans2619,20.22,1531,14:12:55
trans2620,19.369999999999997,835,12:02:56
trans2621,19.0,1624,19:42:22
trans2622,36.75,0,16:49:33
trans2623,19.0,111,17:15:25
trans2624,13.02,1756,11:31:32
trans2625,13.25,933,14:03:08
trans2626,12.0,944,13:38:45
trans2627,10.04,1831,17:27:41
trans2628,26.5,1107,18:45:38
trans2629,6.27,1574,17:53:41
trans2630,27.5,1162,14:12:26
trans2631,11.37,677,17:45:07
trans2632,14.77,2317,13:10:49
trans2633,27.27,1613,11:10:49
trans2634,16.75,1540,17:54:31
trans2635,12.0,614,14:28:07
trans2636,31.0,1888,12:24:43
trans2637,16.27,1907,10:33:35
trans2638,23.23,1372,10:40:29
trans2639,16.0,359,09:06:29
trans2640,14.27,634,09:28:13
trans2641,16.77,436,12:00:52
trans2642,24.27,1684,18:49:03
trans2643,11.25,1278,17:44:13
trans2644,18.0,178,19:50:25
trans2645,24.79,497,12:23:57
trans2646,13.0,1778,12:24:29
trans2647,10.0,129,14:47:11
trans2648,32.0,2074,16:29:34
trans2649,17.1,276,17:31:33
trans2650,8.0,945,13:36:17
trans2651,32.39,1629,15:32:27
trans2652,18.27,1719,12:15:04
trans2653,7.0,374,18:23:52
trans2654,23.869999999999997,1098,18:08:56
trans2655,23.5,1413,12:08:42
trans2656,10.52,1631,13:58:28
trans2657,23.02,2379,12:24:11
trans2658,22.5,944,18:23:56
trans2659,16.73,2487,16:24:01
trans2660,15.5,772,10:54:19
trans2661,19.0,1378,11:52:17
trans2662,16.619999999999997,754,12:59:52
trans2663,24.6,2116,11:43:49
trans2664,21.27,1601,14:09:37
trans2665,12.25,1794,12:03:45
trans2666,14.25,261,15:01:59
trans2667,37.5,532,18:31:29
trans2668,15.0,1875,11:39:13
trans2669,11.0,1129,16:14:33
trans2670,12.0,415,15:34:45
trans2671,12.5,2471,11:31:57
trans2672,24.0,766,17:27:21
trans2673,11.27,1189,12:55:00
trans2674,32.769999999999996,2197,17:51:24
trans2675,28.21,2093,15:26:37
trans2676,24.37,2139,12:10:21
trans2677,7.77,1330,14:28:16
trans2678,8.5,583,09:01:27
trans2679,14.12,1453,16:36:14
trans2680,22.99,99,16:41:54
trans2681,15.5,856,12:47:20
trans2682,22.77,944,18:06:54
trans2683,17.02,1138,19:12:18
trans2684,16.5,2209,17:05:41
trans2685,23.73,1936,11:49:09
trans2686,22.0,541,09:38:55
trans2687,8.5,836,15:26:46
trans2688,29.73,1731,09:05:31
trans2689,7.5,2131,14:41:09
trans2690,18.0,1650,17:55:19
trans2691,31.25,1371,09:41:43
trans2692,20.27,2103,13:02:48
trans2693,15.52,2106,10:04:50
trans2694,16.619999999999997,335,16:52:40
trans2695,33.77,1706,16:44:48
trans2696,25.5,1718,09:16:48
trans2697,24.77,1561,19:29:38
trans2698,30.02,2135,13:57:28
trans2699,21.1,2040,13:26:25
trans2700,16.0,1246,10:34:11
trans2701,21.0,133,15:44:34
trans2702,24.89,133,09:09:05
trans2703,23.619999999999997,1765,15:41:34
trans2704,6.0,1606,18:40:42
trans2705,13.5,1201,15:59:11
trans2706,15.77,1442,16:56:25
trans2707,16.23,1955,17:39:00
trans2708,11.6,1995,09:24:48
trans2709,21.0,327,19:48:38
trans2710,23.119999999999997,2148,15:36:22
trans2711,37.25,2094,16:53:00
trans2712,27.0,662,10:58:47
trans2713,22.02,24,11:24:12
trans2714,9.5,1541,11:43:59
trans2715,31.77,589,17:00:11
trans2716,18.1,2173,18:05:33
trans2717,37.0,2462,09:34:10
trans2718,17.77,2264,19:33:44
trans2719,16.0,679,14:26:40
trans2720,17.79,300,13:47:24
trans2721,23.5,575,19:04:44
trans2722,22.02,33,12:20:20
trans2723,26.0,1307,19:09:41
trans2724,15.389999999999999,853,10:14:21
trans2725,22.6,2037,17:56:29
trans2726,14.0,1460,19:54:00
trans2727,21.0,833,14:15:09
trans2728,14.0,1935,11:38:28
trans2729,10.27,996,13:31:54
trans2730,23.77,24,12:53:32
trans2731,20.869999999999997,1674,17:13:21
trans2732,11.02,612,19:38:14
trans2733,14.73,1052,12:55:04
trans2734,15.33,641,16:33:54
trans2735,23.369999999999997,1040,10:04:11
trans2736,26.0,2370,12:31:32
trans2737,17.5,1147,11:05:46
trans2738,19.369999999999997,1451,17:02:58
trans2739,10.5,289,18:31:55
trans2740,19.619999999999997,1336,16:05:36
trans2741,10.75,1536,12:08:17
trans2742,16.27,1463,18:10:38
trans2743,33.52,1433,14:52:26
trans2744,16.119999999999997,2332,12:01:26
trans2745,11.77,699,13:20:46
trans2746,26.0,1392,09:05:47
trans2747,13.5,2335,11:48:47
trans2748,12.77,203,12:14:12
trans2749,18.27,981,14:50:44
trans2750,15.87,35,09:34:14
trans2751,26.5,843,09:44:34
trans2752,16.119999999999997,1469,11:51:44
trans2753,25.5,1104,09:51:06
trans2754,20.73,394,15:12:03
trans2755,16.27,90,09:47:14
trans2756,20.0,1685,13:32:58
trans2757,12.27,80,17:43:21
trans2758,21.0,2079,17:38:10
trans2759,24.5,645,11:16:31
trans2760,27.869999999999997,1811,14:11:29
trans2761,18.869999999999997,689,18:31:50
trans2762,22.0,2398,10:48:31
trans2763,20.02,1133,19:01:02
trans2764,17.5,1637,16:29:48
trans2765,28.119999999999997,2183,10:24:19
trans2766,15.77,1719,18:06:27
trans2767,28.39,472,17:14:31
trans2768,5.0,2181,14:56:34
trans2769,16.1,286,13:05:07
trans2770,23.89,2043,10:35:54
trans2771,14.25,293,19:26:24
trans2772,30.77,1166,19:00:24
trans2773,17.0,1246,14:05:13
trans2774,19.0,893,09:50:14
trans2775,23.25,2306,10:09:17
trans2776,11.27,2290,17:46:15
trans2777,9.73,1270,10:38:09
trans2778,30.5,2036,14:05:09
trans2779,18.25,1641,11:50:19
trans2780,7.5,1566,16:45:42
trans2781,10.0,829,09:50:02
trans2782,23.64,97,09:09:27
trans2783,13.27,505,15:52:28
trans2784,13.87,2407,18:45:06
trans2785,22.27,686,14:41:05
trans2786,19.77,664,15:24:31
trans2787,31.5,384,19:27:28
trans2788,14.0,698,09:03:53
trans2789,18.5,2026,12:22:56
trans2790,28.75,1110,14:30:18
trans2791,12.0,2492,10:53:33
trans2792,19.5,303,15:07:55
trans2793,11.5,608,13:10:31
trans2794,18.39,147,12:59:13
trans2795,17.54,884,14:49:40
trans2796,9.77,1386,09:19:30
trans2797,19.0,1106,10:04:15
trans2798,7.02,1769,11:50:29
trans2799,11.5,829,18:45:41
trans2800,15.27,1347,10:14:48
trans2801,33.1,154,16:06:45
trans2802,12.5,803,15:14:15
trans2803,18.25,1358,19:17:27
trans2804,10.5,68,14:00:31
trans2805,19.02,1838,12:40:56
trans2806,20.73,946,18:02:49
trans2807,24.5,531,10:00:52
trans2808,13.87,971,11:47:02
trans2809,13.77,318,09:51:58
trans2810,12.27,66,16:31:07
trans2811,19.02,438,15:56:06
trans2812,23.0,2273,16:09:56
trans2813,22.5,2426,13:59:33
trans2814,11.0,748,13:21:06
trans2815,9.27,110,14:30:38
trans2816,34.12,1569,12:22:14
trans2817,18.619999999999997,1236,15:50:33
trans2818,18.619999999999997,1302,15:57:05
trans2819,14.62,348,12:00:37
trans2820,26.119999999999997,643,10:07:07
trans2821,11.5,417,15:36:50
trans2822,7.5,590,18:29:11
trans2823,18.02,1943,17:11:10
trans2824,19.0,283,17:52:13
trans2825,22.0,2067,16:58:04
trans2826,21.1,1248,09:29:16
trans2827,27.89,798,12:26:29
trans2828,14.0,1167,16:26:05
trans2829,17.77,1634,19:21:43
trans2830,18.0,1747,19:20:46
trans2831,21.5,298,16:21:15
trans2832,19.869999999999997,1938,10:23:48
trans2833,18.73,1852,15:36:27
trans2834,10.5,1051,17:01:10
trans2835,17.27,1533,17:25:42
trans2836,18.23,1867,09:37:29
trans2837,21.369999999999997,344,13:53:44
trans2838,14.37,2374,10:38:48
trans2839,18.27,821,10:00:07
trans2840,27.77,1427,14:17:26
trans2841,17.27,1002,16:08:00
trans2842,23.77,1120,12:48:18
trans2843,15.77,1902,19:11:50
trans2844,23.77,1425,18:00:46
trans2845,16.0,1428,15:13:17
trans2846,21.869999999999997,2019,13:24:32
trans2847,5.5,717,16:08:51
trans2848,25.77,474,18:59:04
trans2849,24.14,1481,09:20:24
trans2850,27.27,43,15:34:38
trans2851,22.5,2226,10:10:33
trans2852,24.0,2115,14:00:20
trans2853,14.77,785,18:00:40
trans2854,10.5,1065,13:10:18
trans2855,17.27,2275,11:34:47
trans2856,24.77,872,17:20:39
trans2857,17.27,1230,19:49:54
trans2858,10.62,2320,17:23:25
trans2859,17.27,2316,13:22:44
trans2860,18.77,1627,14:30:30
trans2861,22.369999999999997,200,09:38:54
trans2862,31.77,2415,16:49:57
trans2863,29.119999999999997,2177,14:48:57
trans2864,25.27,1869,16:15:08
trans2865,14.77,1428,19:32:18
trans2866,16.77,804,11:50:58
trans2867,10.27,939,18:48:15
trans2868,20.5,1569,14:34:37
trans2869,14.0,1435,17:18:51
trans2870,22.89,835,10:59:22
trans2871,14.77,358,10:05:57
trans2872,20.0,1162,11:16:59
trans2873,41.75,1393,13:22:48
trans2874,17.1,1865,16:22:24
trans2875,6.77,1808,16:57:49
trans2876,16.0,2293,10:17:18
trans2877,21.77,768,13:24:17
trans2878,25.35,1869,16:20:10
trans2879,20.619999999999997,2406,18:29:46
trans2880,21.5,1016,14:29:33
trans2881,16.27,1178,13:42:23
trans2882,18.23,85,12:49:22
trans2883,27.54,508,19:21:46
trans2884,7.1,36,16:11:29
trans2885,16.27,286,19:53:40
trans2886,36.0,2320,15:21:03
trans2887,15.73,1613,12:22:31
trans2888,20.27,2281,17:16:57
trans2889,26.0,1233,17:37:36
trans2890,17.0,705,17:19:42
trans2891,11.62,610,16:51:05
trans2892,15.25,206,17:01:37
trans2893,15.0,272,14:23:19
trans2894,20.77,1467,18:19:47
trans2895,17.98,221,10:55:50
trans2896,24.0,1275,17:26:14
trans2897,17.0,831,15:47:04
trans2898,16.27,939,13:51:55
trans2899,13.27,2160,14:45:18
trans2900,34.54,539,10:39:35
trans2901,14.0,97,18:02:15
trans2902,26.27,5,11:43:16
trans2903,20.27,868,09:41:37
trans2904,23.89,808,19:28:44
trans2905,11.5,1082,09:23:01
trans2906,21.25,1272,18:20:32
trans2907,16.27,1688,13:17:25
trans2908,17.369999999999997,1454,16:23:56
trans2909,13.77,2164,19:43:49
trans2910,23.75,623,18:59:14
trans2911,20.119999999999997,2018,19:28:19
trans2912,21.619999999999997,656,13:00:30
trans2913,28.46,1999,09:33:37
trans2914,25.5,1252,12:24:50
trans2915,16.27,2194,09:07:42
trans2916,15.5,1030,17:12:35
trans2917,7.0,1044,11:04:31
trans2918,31.77,184,16:43:33
trans2919,13.0,527,14:40:11
trans2920,26.77,859,15:14:37
trans2921,18.77,1965,19:27:24
trans2922,15.77,1005,17:09:49
trans2923,16.5,401,17:01:14
trans2924,12.0,1834,19:16:27
trans2925,8.5,598,09:10:35
trans2926,17.0,757,09:12:08
trans2927,23.04,727,16:11:49
trans2928,21.0,2097,12:54:51
trans2929,28.77,1147,18:11:20
trans2930,18.48,1682,12:55:21
trans2931,18.0,2290,12:49:23
trans2932,9.77,234,19:23:22
trans2933,14.27,1456,19:17:44
trans2934,32.75,1800,18:27:05
trans2935,17.5,224,12:39:35
trans2936,18.869999999999997,806,16:55:50
trans2937,30.52,1302,14:00:57
trans2938,23.0,1551,17:04:18
trans2939,26.619999999999997,251,18:04:29
trans2940,22.77,1506,10:57:57
trans2941,20.25,1921,15:11:45
trans2942,18.0,2236,11:13:22
trans2943,24.27,457,11:10:59
trans2944,8.62,383,10:33:12
trans2945,13.77,914,12:25:28
trans2946,24.5,629,12:44:58
trans2947,22.0,1949,11:30:03
trans2948,19.77,1421,14:30:08
trans2949,23.87,561,09:25:37
trans2950,20.619999999999997,1082,10:41:06
trans2951,25.52,876,18:31:00
trans2952,17.27,1121,15:33:34
trans2953,15.5,658,18:50:56
trans2954,17.619999999999997,1744,18:14:41
trans2955,26.25,1079,17:30:31
trans2956,18.619999999999997,472,19:40:29
trans2957,26.85,850,11:15:04
trans2958,28.23,536,09:23:56
trans2959,25.27,867,13:29:49
trans2960,18.0,2410,16:44:45
trans2961,10.6,2489,18:35:23
trans2962,27.27,20,13:07:45
trans2963,11.0,1449,09:30:08
trans2964,9.27,1169,14:52:08
trans2965,19.25,56,09:36:26
trans2966,25.14,797,14:26:18
trans2967,28.5,1524,10:31:36
trans2968,23.75,1979,13:33:56
trans2969,23.14,2455,14:23:07
trans2970,25.27,765,17:59:04
trans2971,17.02,1787,10:14:50
trans2972,19.39,1324,18:51:45
trans2973,20.6,1432,17:40:09
trans2974,22.5,1591,14:20:49
trans2975,23.02,745,15:42:35
trans2976,27.009999999999998,1568,15:03:36
trans2977,15.85,1833,17:12:47
trans2978,24.5,132,19:22:02
trans2979,18.5,1201,10:14:50
trans2980,29.119999999999997,1314,12:15:11
trans2981,20.5,730,14:35:42
trans2982,21.77,552,09:32:19
trans2983,19.5,784,14:47:06
trans2984,5.0,950,09:38:56
trans2985,24.02,12,14:44:02
trans2986,22.5,2016,16:21:09
trans2987,24.14,945,17:31:16
trans2988,24.5,797,18:39:48
trans2989,30.27,158,10:31:52
trans2990,20.39,2451,13:30:51
trans2991,11.77,1057,13:12:03
trans2992,14.5,2481,17:35:39
trans2993,16.0,713,12:22:42
trans2994,18.0,2434,10:32:59
trans2995,13.0,524,11:50:40
trans2996,37.0,2097,15:30:14
trans2997,26.04,386,15:43:03
trans2998,13.77,2265,14:16:36
trans2999,20.27,2286,18:11:11
trans3000,26.54,906,14:31:58
trans3001,15.0,1064,17:47:43
trans3002,12.0,1377,16:55:45
trans3003,17.5,1557,14:39:21
trans3004,23.5,703,11:27:31
trans3005,10.1,99,13:59:25
trans3006,10.77,2098,16:26:37
trans3007,19.0,2435,13:13:13
trans3008,21.04,2039,14:52:03
trans3009,15.0,9,17:23:03
trans3010,11.6,787,16:15:10
trans3011,20.73,1386,16:31:21
trans3012,18.23,1495,10:21:36
trans3013,26.1,1737,17:18:40
trans3014,18.0,1831,13:44:11
trans3015,20.27,1693,14:28:49
trans3016,27.27,2044,14:19:09
trans3017,30.77,830,17:31:25
trans3018,18.77,2485,18:02:49
trans3019,25.1,1114,09:27:15
trans3020,19.02,1983,15:26:00
trans3021,27.54,830,18:30:54
trans3022,19.869999999999997,52,14:46:33
trans3023,17.23,2407,19:24:30
trans3024,23.5,1237,17:38:06
trans3025,21.77,825,09:00:02
trans3026,18.77,1312,16:35:03
trans3027,13.62,2330,09:51:48
trans3028,26.0,1077,09:16:16
trans3029,14.27,1050,15:45:59
trans3030,21.75,2493,10:34:38
trans3031,17.119999999999997,1335,19:54:05
trans3032,19.0,1128,13:57:50
trans3033,22.14,865,19:23:32
trans3034,21.27,499,09:51:50
trans3035,19.0,1410,17:47:50
trans3036,29.77,1146,15:09:35
trans3037,18.27,677,14:54:56
trans3038,24.0,2203,13:35:24
trans3039,22.619999999999997,2278,17:57:22
trans3040,9.77,621,16:18:41
trans3041,29.869999999999997,1679,15:32:36
trans3042,25.5,1120,10:27:26
trans3043,19.5,1036,15:46:41
trans3044,15.5,349,16:31:14
trans3045,16.37,281,09:04:28
trans3046,16.77,401,17:29:57
trans3047,20.5,281,13:48:05
trans3048,19.54,2384,11:27:20
trans3049,18.0,1706,13:32:30
trans3050,23.29,378,19:07:56
trans3051,28.39,894,19:04:53
trans3052,19.75,914,13:32:32
trans3053,7.02,432,13:04:54
trans3054,38.87,1212,17:18:22
trans3055,21.23,176,18:16:25
trans3056,18.5,68,13:57:01
trans3057,22.77,651,11:40:41
trans3058,20.52,1721,11:12:34
trans3059,26.77,1435,17:04:34
trans3060,6.5,1006,12:48:54
trans3061,10.87,2454,17:42:51
trans3062,30.619999999999997,309,12:06:24
trans3063,35.0,1793,19:57:08
trans3064,23.62,1754,10:17:12
trans3065,10.77,1110,12:36:41
trans3066,18.0,1244,10:20:29
trans3067,29.5,740,18:55:11
trans3068,31.619999999999997,362,16:34:11
trans3069,16.27,785,10:11:47
trans3070,19.77,919,09:49:24
trans3071,22.77,1862,11:44:07
trans3072,27.869999999999997,2473,16:05:52
trans3073,30.39,1708,10:09:36
trans3074,4.6,1810,14:39:56
trans3075,10.27,968,10:26:50
trans3076,22.0,11,09:28:18
trans3077,21.77,2494,15:10:38
trans3078,19.619999999999997,1488,17:33:49
trans3079,22.619999999999997,1844,09:23:34
trans3080,24.02,77,15:09:37
trans3081,18.14,1059,11:14:32
trans3082,23.25,1215,13:31:55
trans3083,16.5,414,12:19:05
trans3084,13.77,2273,16:53:28
trans3085,27.04,2447,17:58:24
trans3086,19.5,1951,16:19:59
trans3087,23.77,1934,14:08:03
trans3088,23.0,1289,16:31:50
trans3089,13.0,921,12:28:52
trans3090,11.25,1207,15:53:24
trans3091,22.98,1771,19:38:21
trans3092,24.27,21,12:48:10
trans3093,17.369999999999997,168,13:54:33
trans3094,28.0,1286,14:03:01
trans3095,5.0,2464,12:14:13
trans3096,21.77,797,19:25:24
trans3097,19.0,1217,19:41:37
trans3098,29.5,735,14:26:54
trans3099,10.02,301,14:23:41
trans3100,23.89,94,17:31:34
trans3101,23.02,2394,15:45:24
trans3102,27.48,1378,10:37:03
trans3103,24.27,1864,19:56:50
trans3104,23.0,873,10:50:57
trans3105,27.0,1645,16:20:45
trans3106,23.0,2158,15:52:47
trans3107,18.0,1672,10:42:32
trans3108,17.5,1619,12:56:50
trans3109,8.25,886,19:42:56
trans3110,13.23,1948,16:38:18
trans3111,30.89,1081,19:26:22
trans3112,15.77,1003,11:33:22
trans3113,19.0,1214,10:08:22
trans3114,22.27,2115,18:33:54
trans3115,24.5,1221,17:46:27
trans3116,22.0,1505,14:00:18
trans3117,13.27,119,10:24:54
trans3118,22.5,2101,10:54:33
trans3119,29.77,606,15:15:29
trans3120,26.5,1145,19:43:00
trans3121,22.39,1659,18:52:26
trans3122,20.25,2077,10:16:10
trans3123,19.27,403,13:19:19
trans3124,23.5,1423,19:56:49
trans3125,20.0,2121,14:35:27
trans3126,25.27,45,14:35:44
trans3127,34.27,2034,17:27:45
trans3128,22.0,82,11:14:53
trans3129,17.27,2478,19:19:07
trans3130,26.25,2177,10:18:45
trans3131,27.23,1717,12:29:44
trans3132,22.87,711,09:44:21
trans3133,27.75,1785,10:25:25
trans3134,30.39,1284,18:40:36
trans3135,23.77,639,13:52:34
trans3136,15.52,1814,10:05:42
trans3137,21.25,1623,11:24:51
trans3138,17.25,165,16:32:10
trans3139,13.02,1403,10:43:13
trans3140,31.02,227,11:05:23
trans3141,27.0,2022,17:35:49
trans3142,19.25,141,18:39:22
trans3143,14.27,965,10:02:48
trans3144,18.1,870,16:30:38
trans3145,20.77,427,17:04:35
trans3146,22.5,2008,18:06:12
trans3147,14.54,1376,18:19:34
trans3148,21.75,460,10:37:11
trans3149,10.5,2124,17:57:33
trans3150,13.1,1200,14:24:16
trans3151,15.02,1228,16:20:06
trans3152,24.27,1153,18:49:33
trans3153,28.27,1692,15:16:11
trans3154,22.0,2039,09:33:05
trans3155,23.1,1627,17:30:09
trans3156,32.0,2461,18:56:28
trans3157,31.77,1204,13:34:17
trans3158,25.12,895,10:37:15
trans3159,21.5,1927,10:01:53
trans3160,19.04,2447,12:36:37
trans3161,21.14,1698,16:37:46
trans3162,37.269999999999996,1600,18:58:52
trans3163,15.0,1053,19:19:10
trans3164,17.0,1185,16:36:05
trans3165,11.5,1305,10:26:10
trans3166,17.0,2430,09:36:19
trans3167,18.27,2280,19:03:17
trans3168,29.39,663,19:44:38
trans3169,28.04,1409,13:17:27
trans3170,14.87,1059,11:37:20
trans3171,19.77,111,13:22:54
trans3172,16.0,255,17:30:19
trans3173,19.75,1253,17:33:47
trans3174,26.04,131,19:57:56
trans3175,19.77,824,12:30:03
trans3176,13.87,833,16:08:45
trans3177,24.77,2495,16:36:34
trans3178,21.5,17,11:01:17
trans3179,19.5,879,10:30:50
trans3180,22.5,1188,13:42:04
trans3181,15.0,2200,15:35:40
trans3182,23.5,1887,17:08:04
trans3183,10.25,1044,19:33:26
